Time_s,GS_ROM,GS_SVA,GS_MAU,GS_REU,Total_Throughput_Gbps,Active_ISL_Links,Active_SGL_Links
42330.0,607.9418710037427,221.09699173545516,937.3117064923111,663.3377027909828,2429.688272022492,62,10
42340.0,607.9418825926632,227.53716787807917,937.7487277148883,663.0597108938266,2436.2874890794574,63,10
42350.0,607.9418941602698,233.35881043450138,938.1655708828705,662.7750632090738,2442.2413386867156,63,10
42360.0,607.941905706552,238.15062474669196,938.564888029389,662.4836908808161,2447.141109363449,63,10
42370.0,607.9419172315029,241.51680724085514,938.9498174409594,662.1855231666705,2450.594065079988,62,10
42380.0,607.9419287351279,243.1474528630328,939.3239500511481,661.8804874420196,2452.2938190913287,64,10
42390.0,607.9419402174121,242.8836484350838,939.691258968804,661.5685092059671,2452.085356827267,64,10
42400.0,607.9419516783553,240.75397726996695,940.0559755556217,661.2495120892431,2450.001416593187,63,10
42410.0,601.3280432304418,236.96779089178762,940.4223967946089,660.9234178642639,2439.641648781102,63,10
42420.0,587.8845019900322,231.86802454699506,940.7946172293975,660.5901464575848,2421.1372902240096,63,10
42430.0,576.3776150271812,225.86203282416426,941.1761977183018,660.249615965039,2403.665461534686,63,10
42440.0,566.5668966892553,219.3538414874172,941.5698124456485,659.9017426698194,2387.3922932921405,63,10
42450.0,558.2101595246335,212.69480223798394,941.9769472535174,659.5464410638142,2372.4283500799493,63,10
42460.0,551.084277825238,206.1584087248612,942.3977392419504,659.1836238725717,2358.8240496646213,63,10
42470.0,544.9933255640709,199.93591868245724,942.8310297085178,658.8132020841958,2346.5734760392415,63,10
42480.0,539.7699895182081,194.14535253322384,943.2122550811646,658.4350849826401,2335.5626821152364,63,9
42490.0,535.2737504327454,188.84656366087933,943.6878864070852,658.0491801857612,2325.857380686471,63,9
42500.0,531.387768314339,184.05719821355,944.1595829836864,657.6553936886517,2317.259943200227,63,9
42510.0,528.0154785170095,179.76672059868872,944.6273141025114,657.2536299127238,2309.6631431309333,63,9
42520.0,525.0773801728193,175.94744907677526,945.0910491816948,656.8437917611038,2302.959670192393,63,9
42530.0,522.5082154409348,172.56258460222233,945.5507577717332,656.4257806809292,2297.047338495819,63,9
42540.0,520.2545928560396,169.57169068076405,946.0064095616183,655.9994967331768,2291.832189831599,63,9
42550.0,518.273038090909,166.93421305870137,946.4579743845343,655.5648386707352,2287.23006420488,63,9
42560.0,516.5284242247504,164.61158815647505,946.9054222239286,655.1217040255206,2283.167138630675,63,9
42570.0,514.9927199487867,162.56838508111218,947.3487232193022,654.6699892052752,2279.579817454476,63,9
42580.0,513.6439852251868,160.77281316184394,947.7878476722756,654.2095896011197,2276.414235660426,63,9
42590.0,512.4655312219796,159.19682868383893,948.2227660523263,653.7403997068348,2273.6255256649797,63,9
42600.0,511.4451390045766,157.81599735643192,948.6534490028343,653.2623132507451,2271.176898614588,63,9
42610.0,510.57419768958624,156.60921194675825,949.0798673468153,652.7752233412691,2269.038500324429,63,9
42620.0,509.84658646901613,155.55832378859813,949.501992092956,652.2790226277536,2267.185924978324,63,9
42630.0,509.25711979774513,154.6477188244144,949.9197944412986,651.7736034774794,2265.5982365409373,63,9
42640.0,508.79947638434305,153.86385082558894,950.3332457892444,651.2588581702564,2264.255431169433,63,9
42650.0,510.2767289979958,151.39291412146022,950.7423177372978,650.7346791126573,2263.146639969411,63,9
42660.0,510.7370612594017,151.30880160823668,951.1469820948337,650.2009590727874,2263.3938040352596,63,9
42670.0,511.41737464338195,151.22094808186546,951.5472108860008,649.6575914379279,2263.843125049176,63,9
42680.0,512.2984705749326,151.13946972062524,951.9429763553964,649.104470496884,2264.485387147838,65,10
42690.0,513.3345786618387,151.05651881120184,952.4321036807421,648.5414917488868,2265.3646929026695,65,10
42700.0,514.5950294988594,150.98159637013774,952.8381994740796,647.9685522415166,2266.3833775845937,65,10
42710.0,516.0228521540565,150.9222677911553,953.2397966335117,647.3855509399846,2267.570467518708,65,10
42720.0,517.6352681731481,150.88825038058482,953.6359208934105,646.7923891303449,2268.9518285774884,65,10
42730.0,519.4541851262812,150.89076737445288,954.0255812426046,646.1889708594858,2270.5595046028247,65,10
42740.0,521.5067749808135,150.94165987124038,954.4078471939104,645.5752034148421,2272.4314854608065,65,10
42750.0,523.8261496016039,151.05259097392508,954.7819193484713,644.9509978470958,2274.6116577710964,65,10
42760.0,526.4521512972982,151.23458258483458,955.1471877168703,644.3162695393007,2277.150191138304,65,10
42770.0,529.432250131879,151.49794815525638,955.5032743128957,643.6709388261255,2280.1044114261563,65,10
42780.0,532.8225049668156,151.85254779348483,955.8500581279445,643.0149316671682,2283.5400425554135,65,10
42790.0,536.6884912095873,152.30824129088222,956.1876816552665,642.3481803785783,2287.5325945343143,65,10
42800.0,541.1060102950856,152.8754285285755,956.5165388112846,641.6706244274646,2292.1686020624106,65,10
42810.0,546.1612534032139,153.56560610838784,956.8372446688993,640.982211293855,2297.546315474356,65,10
42820.0,551.9498671924887,154.39190670087874,957.1505881663936,640.2828974053125,2303.7752594650738,64,10
42830.0,558.5740298698399,155.3696127747241,957.4574701318966,639.5726491495225,2310.973761925983,64,10
42840.0,566.1361654148711,156.51664830728754,957.7588306577887,638.8514439705016,2319.263088350449,62,10
42850.0,574.727314244024,157.8540534243152,958.0555719247575,638.1192715544612,2328.756211147558,62,10
42860.0,584.4075638365481,159.40644008094912,958.2733541255972,637.3761351111848,2339.463493154279,62,9
42870.0,595.1756977842359,161.2024126778269,958.5793773704412,636.6220527579937,2351.579540590498,63,9
42880.0,606.9261756384719,163.27491482897983,958.8804370906612,635.8570590122107,2364.9385865703234,63,9
42890.0,607.942487052677,165.66142946836268,959.1765114341626,635.0812063996052,2367.861634354808,63,9
42900.0,607.942497442355,168.40390953743818,959.4675788869001,634.2945671853798,2370.108553052073,63,9
42910.0,607.9425078105298,171.5482448061628,959.7536182776819,633.4972352350377,2372.741606129412,63,9
42920.0,607.9425181571913,175.14297102458863,960.0346087827709,632.6893280118234,2375.809425976374,63,9
42930.0,607.9425284823444,179.23679761498818,960.3105299306369,631.8709887178813,2379.360844745851,63,9
42940.0,607.9425387859808,183.8743762135215,960.5813616062934,631.0423885852438,2383.4406651910394,63,9
42950.0,607.9425490680976,189.08958403901264,960.8470840561322,630.2037293234131,2388.0829464866556,63,9
42960.0,607.9425593286956,194.8955275543777,961.1076778920356,629.355245728015,2393.301010503124,63,9
42970.0,607.9425695677683,201.27063211308558,961.3631240958377,628.4972084558301,2399.0735342325215,63,9
42980.0,607.9425797853165,208.14082004905654,961.6134040236261,627.6299269688102,2405.326730826809,63,9
42990.0,607.942589981331,215.35921602702325,961.8584994098261,626.7537526487208,2411.9140580669014,63,9
43000.0,607.942600155816,222.6872964770991,962.0983923715019,625.8690820819988,2418.5973710864155,65,9
43010.0,607.9426103087726,229.78469116252512,962.3330654121125,624.9763605116397,2425.0367273950496,65,9
43020.0,598.8877705348771,236.21765732045904,962.5625014258121,624.0760854495924,2421.7440147307407,65,9
43030.0,587.7930875814857,241.49588454292905,962.7866837010412,623.1688104395496,2415.2444662650055,65,9
43040.0,577.765762434447,245.14059824634933,963.0055959243683,622.2551489550522,2408.1671055602164,65,9
43050.0,568.8351175889218,245.16114772331525,963.2192221843977,621.3357784122526,2398.551265908887,65,9
43060.0,560.9568298118728,244.9317273748089,963.4275469750721,620.411444269969,2389.727548431723,64,9
43070.0,554.047220267321,243.4563511548538,963.6305551994565,619.4829641817771,2380.6170908034082,63,9
43080.0,548.0059669620996,238.80256048382398,963.8282321730146,618.5512321557325,2369.1879917746705,63,9
43090.0,542.7299620438058,232.6577327764375,964.0205636270814,617.6172226668208,2357.025481114146,63,9
43100.0,682.5261427320938,81.53387360475911,964.2075357120013,616.6819946547558,2344.9495467036104,63,9
43110.0,679.0324198831038,74.11485747745893,964.3891350004021,615.7466953272394,2333.283107688204,63,9
43120.0,676.0343248182663,66.58523986050501,964.5653484901468,614.8125636713094,2321.9974768402276,63,9
43130.0,673.4630685995767,59.25350649367618,964.7361636074316,613.8809335619383,2311.3336722626227,63,9
43140.0,671.25962470376,52.32798215247052,964.9015682095778,612.9532363353035,2301.4424114011117,61,9
43150.0,669.3738429021035,45.93069490128405,965.0615505878252,612.0310026775163,2292.397091068729,61,9
43160.0,667.7634817368631,40.11728452199154,965.2160994700174,611.1158636578034,2284.2127293866756,61,9
43170.0,666.3932802584658,34.89680818311573,965.3652040232108,610.2095507160323,2276.8648431808247,61,9
43180.0,665.2341269554585,30.24841092546338,965.5088538560602,609.3138943938116,2270.305286130794,61,9
43190.0,664.2623447155414,26.13397417105777,965.6470390213499,608.4308215813207,2264.4741794892698,61,9
43200.0,663.4590835800552,22.507007959974334,965.7797500181073,607.5623510370781,2259.3081925952147,61,9
43210.0,662.8097893336675,19.318508508023655,965.9069777938614,606.7105869282613,2254.7458625638137,61,9
43220.0,662.3036889432947,16.520570002540286,966.0287137467053,605.8777101368336,2250.730682829374,61,9
43230.0,661.9331995116208,14.068434369428276,966.1449497272275,605.0659670835241,2247.212550691801,63,9
43240.0,661.6931283697097,11.921507374460566,966.2556780403906,604.2776558418523,2244.147969626413,63,9
43250.0,661.5795071525766,10.043721244216615,966.3608914472484,603.5151093487423,2241.499229192784,64,9
43260.0,661.5879423908034,8.418400204188664,966.4605831666349,602.7806755723968,2239.247601334024,65,10
43270.0,661.7115555422602,7.005583248851453,966.5547468766315,602.076694571786,2237.348580239529,65,10
43280.0,661.9389936109374,5.794611992895308,966.6433767160402,601.4054724812927,2235.7824548011654,65,10
43290.0,662.2534885858329,4.774118952695319,966.7264672856813,600.7692525751911,2234.523327399401,65,10
43300.0,662.6340134957192,3.9376274774488036,966.8040136496272,600.1701837137995,2233.5458383365944,65,10
43310.0,663.058619449279,3.28228090047647,966.8760113362156,599.6102866403181,2232.8271983262894,65,10
43320.0,663.4905668937831,2.807471819078223,966.9424563391478,599.0914187808376,2232.331913832847,65,9
43330.0,666.6495817273694,0.8050751983782996,967.0033451182242,598.6152383908352,2233.0732404348073,66,9
43340.0,667.9198739218332,1.1492631610112891,967.0586746002604,598.183169077515,2234.3109807606197,66,9
43350.0,669.3067910601361,1.584108855551567,967.1084421796136,597.796365893869,2235.7957079891703,66,9
43360.0,670.8148571435354,2.1197175453864663,967.1526457187792,597.4556843294438,2237.542904737145,66,9
43370.0,672.4508284400158,2.766534195679725,967.1912835487958,597.1616535957303,2239.5702997802214,66,9
43380.0,674.2240220760575,3.5359250416670815,967.2243544695889,596.9144556020896,2241.898757189403,66,9
43390.0,676.1465208184094,4.440764415807281,967.2518577501453,596.7139109274586,2244.553053911821,66,9
43400.0,678.2333167994939,5.496009777998055,967.2737931286142,596.5594729014822,2247.562592607588,66,9
43410.0,680.5024229748219,6.719267493569014,967.2901608123015,596.4502306182183,2250.9620818989106,66,9
43420.0,682.9749526238319,8.1313596244686,967.3009614774828,596.3849213232768,2254.7921950490604,66,9
43430.0,685.6751415291778,9.75690067157216,967.3061962692416,596.3619521624314,2259.100190632423,66,9
43440.0,688.6302605320831,11.624884512301968,967.3058668010567,596.3794307873688,2263.9404426328106,66,9
43450.0,691.8703338444639,13.769265462726391,967.2999751542725,596.4352038224571,2269.37477828392,66,9
43460.0,695.4275371001829,16.229491074635174,967.2885238777164,596.5269017475067,2275.472453800041,65,9
43470.0,699.335095990525,19.05090331530488,967.2715159868271,595.1072574508281,2280.764772743485,65,8
43480.0,703.6254412761922,22.28486209637107,967.2489549628862,595.4976589363984,2288.656917271848,65,8
43490.0,708.327304335836,25.988351247088268,967.2208447521482,595.8860962550796,2297.422596590152,65,8
43500.0,713.4613754861994,30.22269108580963,967.1871897648259,596.2725626223437,2307.1438189591786,65,8
43510.0,719.034130782445,35.050794950692655,967.14799487391,596.6570512080459,2317.8899718150933,65,8
43520.0,725.0295274624268,40.532171714543836,967.1032654139946,597.0395551382447,2329.70451972921,65,8
43530.0,731.3985764357819,46.71462512076089,967.0530071797741,597.4200674970729,2342.5862762333895,65,8
43540.0,738.0474524554003,53.621432344779805,966.9972264248745,597.7985813286372,2356.4646925536917,65,8
43550.0,744.8259033825723,61.232916790615015,966.9359298599968,598.1750896387541,2371.1698396719385,65,8
43560.0,751.5192201964193,69.46215635189688,966.8691246514405,598.5495853968896,2386.4000865966464,65,8
43570.0,757.848522661255,78.1266419169389,966.7968184192096,598.9220615379511,2401.6940445353544,65,8
43580.0,763.4846648330804,86.92149859898147,966.7190192352243,599.2925109639841,2416.41769363127,65,8
43590.0,768.0793414083435,95.40512684822167,966.6357356212319,599.6609265462237,2429.7811304240204,65,8
43600.0,771.3120518815356,100,966.546976546881,600.0273011266293,2437.8863295550454,63,8
43610.0,772.9442773254209,100,966.4527514274005,600.3916275198004,2439.7886562726217,63,8
43620.0,772.8659319263168,100,966.353070121258,600.7538985147138,2439.9729005622885,63,8
43630.0,771.1184563608276,100,966.2479429279784,601.1141068764779,2438.4805061652837,63,8
43640.0,767.8860084619813,100,966.1373805855083,601.4722453481395,2435.495634395629,64,8
43650.0,763.4580650186128,100,966.0213942675825,601.8283066523105,2431.307765938506,62,8
43660.0,758.1767210964696,100,965.8999955811754,602.1822834930148,2426.2590001706594,62,8
43670.0,752.3848749859505,95.93936032725512,965.7731965635674,602.5341685573413,2416.6316004341143,62,8
43680.0,746.3872480935987,87.48686376305302,965.641009679676,602.8839545172298,2402.3990760535576,62,8
43690.0,740.428793025903,78.68712314855391,965.50344781884,603.2316340310522,2387.850998024349,62,8
43700.0,734.6887686560183,69.99176961044579,965.3605242919352,603.5771997454269,2373.618262303826,62,8
43710.0,729.2856081263998,61.71544130448476,965.2122528281569,603.9206442968424,2360.133946555884,62,8
43720.0,724.2873779326129,54.048685876227,965.058647571711,604.2619603133355,2347.656671693887,62,8
43730.0,719.7238349163841,47.08429672366496,964.899723078668,604.6011404162148,2336.308995134932,63,8
43740.0,715.5976655528964,40.861082089317335,964.7354943133021,604.9381772215891,2326.132419177105,63,9
43750.0,711.8937989927905,35.34538905540414,964.5659766447939,605.273063342149,2317.0782280351377,65,9
43760.0,708.5865362516843,30.503925934488183,964.3911858434317,605.60579138872,2309.087439418324,66,9
43770.0,705.6446878517178,26.28696006795583,964.2111380772012,605.9363539719674,2302.0791399688424,66,9
43780.0,703.0350900035924,22.64306978692615,964.025849907775,606.2647437038909,2295.968753402184,66,9
43790.0,700.7248935891974,19.523502709985834,963.8353382867948,606.5909531995532,2290.674687785531,66,9
43800.0,698.6829731460364,16.8841069245109,963.6396205519911,606.9149750786286,2286.121675701167,66,9
43810.0,696.8807329016439,14.685999005039298,963.4387144230711,607.2368019669887,2282.242248296743,67,9
43820.0,695.2925176429006,12.89572968543395,963.2326379977765,607.5564264982937,2278.9773118244048,67,9
43830.0,693.8957773484128,11.485328206861778,963.0214097476696,607.8738413155436,2276.2763566184876,67,9
43840.0,692.6710879090065,10.432358329361112,962.8050485139406,608.1890390727073,2274.0975338250155,67,9
43850.0,691.6020941239916,9.720005035920018,962.583573503116,608.5020124361462,2272.4076850991737,67,9
43860.0,690.6754121340614,9.337180594832727,962.3570042826768,608.8127540862604,2271.1823510978315,67,9
43870.0,689.8805025233681,9.278642456939732,962.1253607767288,609.1212567190319,2270.4057624760685,67,9
43880.0,689.2094982822292,9.545125058453658,961.8886632613868,609.4275130474251,2270.070799649495,67,9
43890.0,688.6569400705847,10.143492658534871,961.6469323603349,609.7315158030121,2270.1788808924666,65,9
43900.0,688.2193341832367,11.086920114439215,961.4001890401661,610.0332577374775,2270.7397010753193,65,9
43910.0,690.5260496709548,10.837409245908955,961.1484546056281,610.332731623992,2272.844645146484,65,9
43920.0,691.0790586220205,12.969915415768051,960.8917506951065,610.6299302588191,2275.570654991714,65,9
43930.0,691.849375214771,15.435502428430667,960.6300992755571,610.9248464627178,2278.8398233814764,65,9
43940.0,692.832679486798,18.28566395598201,960.3635226379363,611.2174730824665,2282.6993391631827,65,9
43950.0,694.0214386866332,21.580230201817315,960.092043392026,611.5078029921851,2287.2015152726617,65,9
43960.0,695.4050311962955,25.38772608344498,959.8156844616999,611.7958290949472,2292.4042708363877,65,9
43970.0,696.9717507609095,29.785007393347513,959.5344690798659,612.0815443240829,2298.372771558206,65,9
43980.0,698.6828128644537,34.855579553304835,959.248420783336,612.3649416445949,2305.151754845689,65,8
43990.0,700.6105405436451,40.68567629123005,958.9575634078215,612.6460140546984,2312.899794297395,66,8
44000.0,702.7000268646001,47.356749160978175,958.6619210827292,612.9247545870336,2321.6434516953414,66,8
44010.0,704.964595634196,54.9325516610881,958.3615182259769,613.2011563102,2331.459821831461,66,8
44020.0,707.4178529387193,63.43869104683767,958.0563795388972,613.4752123300592,2342.388135854513,66,8
44030.0,710.072848886911,72.8328272667188,957.7465300007899,613.7469157911023,2354.399121945522,66,8
44040.0,712.9409025889502,82.96546961023594,957.4319948637186,614.0162598778641,2367.354626940769,66,8
44050.0,716.0299950028203,93.53572650552135,957.1127996471474,614.2832378161511,2380.96175897164,66,8
44060.0,719.3426362493458,100,956.7889701326243,614.5478428744727,2390.6794492564427,66,8
44070.0,722.8731398130698,100,956.4605323582209,614.8100683653057,2394.1437405365964,66,8
44080.0,726.6043022647448,100,956.1275126133753,615.0699076464686,2397.8017225245885,66,8
44090.0,730.5036138328205,100,955.7899374331287,615.3273541222918,2401.620905388241,66,8
44100.0,734.5193299173502,100,955.4478335928068,615.5824012450137,2405.5495647551706,66,8
44110.0,738.5770183518151,100,955.1012281025178,615.8350425160471,2409.51328897038,65,8
44120.0,742.5775263269975,100,954.7501482015057,616.08527148713,2413.4129460156328,64,8
44130.0,746.3975863736955,100,954.3946213526984,616.3330817617378,2417.125289488132,64,8
44140.0,749.8943311345026,100,954.0346752370451,616.5784669961331,2420.5074733676806,64,8
44150.0,752.9146004730674,99.25667056405709,953.6703377480267,616.8214209007873,2422.6630296859385,64,8
44160.0,755.3089568347102,88.63540205054728,953.3016369859308,617.0619372414054,2414.3079331125937,64,8
44170.0,756.9488610732275,78.21193435519179,952.9286012522648,617.3000098402421,2405.389406520926,64,8
44180.0,757.743939546412,68.3861290631152,952.5512590441951,617.5356325772573,2396.2169602309796,64,8
44190.0,757.6554085042366,59.38417347718421,952.169639048765,617.7687993912256,2386.978020421411,64,8
44200.0,756.7021489625758,51.30111469576893,951.7837701373244,617.9995042811031,2377.7865380767726,64,8
44210.0,754.9577345806372,44.143785230552766,951.3936813598722,618.2277413068429,2368.7229424779052,64,8
44220.0,752.5392499933962,37.865924012182674,950.9994019393307,618.453504590786,2359.8580805356955,64,8
44230.0,749.5909101827411,32.39355206698108,950.6009612658695,618.6767883187086,2351.2622118343006,64,8
44240.0,746.2664328810798,27.64171577830024,950.198388891298,618.8975867409129,2343.004124291591,65,8
44250.0,742.713651516666,23.542530943465103,949.7917145233129,619.1158941733321,2335.163791156776,65,9
44260.0,739.0634777816722,20.000069355482147,949.380968019861,619.3317049986046,2327.77622015562,65,9
44270.0,735.4237699002076,16.956404436306755,948.966179383432,619.5450136671436,2320.89136738709,65,9
44280.0,731.8774938918302,14.357191973199429,948.5473787554195,619.7558146981842,2314.5378793186333,66,9
44290.0,728.4839829415993,12.158845317404976,948.1245964104182,619.9641026808282,2308.731527350251,66,9
44300.0,725.2820207786617,10.32704768731739,947.6978627506195,620.1698722750605,2303.4768034916588,66,9
44310.0,722.293694512653,8.834988284315338,947.2672083000662,620.3731182127597,2298.7690093097945,66,9
44320.0,719.528287885506,7.66183059390493,946.8326636991452,620.573835298706,2294.596617477262,66,9
44330.0,716.9857931643945,6.791649152421013,946.3942596987374,620.7720184115404,2290.9437204270935,66,9
44340.0,714.6598540613695,6.212832510588584,945.9520271548922,620.9676625047456,2287.792376231596,66,9
44350.0,712.5401046941084,5.917827092933164,945.5059970230068,621.1607626075888,2285.124691417637,66,9
44360.0,710.6139547414024,5.903077942555723,945.0562003523073,621.3513138261023,2282.9245468623676,66,9
44370.0,708.8679088070487,6.169058758816854,944.6026682801955,621.5393113439021,2281.1789471899633,67,9
44380.0,709.2706871429789,5.265754333315588,944.1454320269074,621.7247504232001,2280.406623926402,67,9
44390.0,708.4994757020463,6.533520823904679,943.6845228897419,621.9076264056922,2280.625145821385,67,9
44400.0,707.9767430758966,8.013574475396853,943.2199722376735,622.0879347133223,2281.298224502289,67,9
44410.0,707.6929076330473,9.735967236091126,942.751811505841,622.2656708492835,2282.446357224263,67,9
44420.0,707.6408129352424,11.736741790117108,942.2800721900758,622.4408303987727,2284.0984573142077,67,9
44430.0,707.8161615855735,14.059012236377765,941.8047858414282,622.6134090299047,2286.293368693284,66,9
44440.0,708.2175860136183,16.754121327803553,941.3259840608118,622.7834024944052,2289.081093896639,66,9
44450.0,708.8463845630511,19.882816516987663,940.8436984935361,622.9508066285339,2292.5237062021088,66,9
44460.0,709.7058868923347,23.516313670358354,940.3579608240179,623.1156173538043,2296.6957787405154,66,9
44470.0,710.8003588449853,27.73699495621699,939.8688027703612,623.2778306777707,2301.683987249334,66,9
44480.0,712.1333501581814,32.638289099043725,939.3762560791786,623.4374426947672,2307.585338031171,66,9
44490.0,713.7054875840937,38.322972626584225,938.880352520177,623.5944495866829,2314.503262317538,64,9
44500.0,715.511979543682,44.898672907902174,938.3811238810421,623.7488476236471,2322.5406239562735,64,9
44510.0,717.5404830699894,52.468732348028965,937.8786019620811,623.9006331647065,2331.788450544806,62,9
44520.0,719.7701941831019,61.11587421718889,937.37281857124,624.0498026585791,2342.3086896301097,62,9
44530.0,722.1725803151558,70.87556731703266,936.8638055187782,624.1963526443258,2354.1083057952924,62,9
44540.0,724.6874866861424,81.69630987612632,936.3515946122953,624.3402797519417,2367.075670926506,62,8
44550.0,727.3416050671567,93.3865834242866,935.8362176516005,624.4815807030583,2381.045986846102,62,8
44560.0,730.0396727790745,100,935.3177064237218,624.6202523115339,2389.9776315143304,62,8
44570.0,732.7332842870237,100,934.7960926978071,624.7562914840024,2392.285668468833,62,8
44580.0,735.3618488814747,100,934.2714082204361,624.8896952206751,2394.522952322586,62,8
44590.0,737.8535440730832,100,933.7436847103257,625.0204606156614,2396.6176893990705,62,8
44600.0,740.1279836615327,100,933.2129538538178,625.1485848576721,2398.4895223730223,62,8
44610.0,742.1008252272113,100,932.6792472998136,625.2740652305155,2400.05413775754,63,8
44620.0,743.690181931679,100,932.1425966551326,625.3968991136294,2401.229677700441,63,8
44630.0,744.8242182625194,100,931.6030334796401,625.5170839825829,2401.9443357247424,62,8
44640.0,745.4488275500806,100,931.060589281588,625.6346174095808,2402.1440342412493,64,8
44650.0,745.533999439746,100,930.515295513095,625.7494970639193,2401.7987920167607,64,8
44660.0,745.0775581090427,100,929.9671835652871,625.8617207124298,2400.9064623867594,64,8
44670.0,744.1054372677363,91.54975946804478,929.4162847639262,625.971286219994,2391.0427677197013,64,8
44680.0,742.6684291530164,79.97988603031706,928.8626303647604,626.0781915498186,2377.5891370979125,64,8
44690.0,740.8361380698082,69.32060274862474,928.3062515491674,626.1824347640263,2364.6454271316265,64,8
44700.0,738.6894097761422,59.73761043024434,927.7471794195294,626.284014023865,2352.458213649781,64,8
44710.0,736.3126436475588,51.26564285744871,927.1854449951127,626.3829275901985,2341.1466590903187,64,8
44720.0,733.7871504826236,43.859610743873745,926.6210792075024,626.4791738238164,2330.747014257816,64,8
44730.0,731.1862533107044,37.4321459122723,926.0541128964062,626.5727511857671,2321.24526330515,64,8
44740.0,728.5723336725506,31.878411425511064,925.4845768053667,626.6636582376909,2312.5989801411192,64,8
44750.0,725.995642330927,27.091110439240904,924.9125015776101,626.7518936421027,2304.751147989881,64,8
44760.0,723.4944776767543,22.96874410242361,924.3379177519652,626.8374561626854,2297.6385956938284,64,8
44770.0,721.0962735234873,19.419566151422465,923.7608557584919,626.9203446645972,2291.197040097999,64,8
44780.0,718.8191812880673,16.362967601332983,923.1813459147972,627.0005581146136,2285.364052918811,64,8
44790.0,716.6738260556324,13.729427995856433,922.5994184217641,627.0780955814687,2280.080768054722,64,8
44800.0,714.6650208504552,11.459737178061326,922.0151033596089,627.1529562360577,2275.292817624183,64,8
44810.0,712.7933149403751,9.503902041243606,921.4284306841889,627.2251393515296,2270.950787017337,64,8
44820.0,711.0563207920429,7.8199685350738894,920.8394302229236,627.2946443036317,2267.010363853672,64,8
44830.0,709.4498099189632,6.37287615817121,920.2481316710346,627.3614705707072,2263.432288318876,64,8
44840.0,707.9685940982826,5.133394673238977,919.6545645878734,627.4256177339705,2260.1821710933655,64,8
44850.0,706.6072200821461,4.077153484088968,919.0587583931119,627.4870854775675,2257.2302174369147,64,8
44860.0,705.3605071070067,3.1837521628695,918.4607423631604,627.5458735887021,2254.550875221739,64,8
44870.0,704.2239499057744,2.4359300434285176,917.8605456274072,627.60198195774,2252.1224075343503,65,8
44880.0,703.1939967416334,1.8362667261810501,917.258197164919,627.6554105782716,2249.9438712110054,65,9
44890.0,704.0622831873277,0.037683137385268343,916.6537258006454,627.7061595471808,2248.459851672539,65,9
44900.0,703.8287691909034,0.0755173799178874,916.04716020211,627.7542290646863,2247.7056758376175,65,9
44910.0,703.7910082561287,0.14098932450448523,915.4385288759817,627.7996194343677,2247.170145890983,64,9
44920.0,703.9473213748287,0.24618976162756082,914.8278601646493,627.8423310631681,2246.8637023642736,65,9
44930.0,704.2953840019486,0.40439795695749464,914.2151822428718,627.882364461394,2246.7973286631723,65,9
44940.0,704.8311576585616,0.629138757289714,913.6005231146793,627.9197202426751,2246.9805397732057,65,9
44950.0,705.5474725031727,0.9335458295983975,912.9839106099625,627.9543991239653,2247.4193280666987,65,9
44960.0,706.4329145040238,1.3301801857118556,912.3653723813316,627.9864019254294,2248.1148689964966,65,9
44970.0,707.4718284057604,1.8312672992580785,911.7449359010623,628.0157295703696,2249.0637611764505,66,9
44980.0,708.6458634700186,2.4492242765558534,911.1226284578557,628.0423830851844,2250.2600992896146,66,9
44990.0,709.9071658167059,3.197346412866784,910.4984771540503,628.0663635992146,2251.6693529828376,66,8
45000.0,711.3149298351037,4.090564965659485,909.8725089023613,628.0876723446347,2253.3656760477593,66,8
45010.0,712.7985332497503,5.146236776502053,909.2447504230686,628.1063106562846,2255.2958311056054,66,8
45020.0,714.3498778083388,6.384963530810679,908.6152282411158,628.1222799715906,2257.4723495518556,66,8
45030.0,715.9572071785899,7.831460713729339,907.9839686832206,628.1355818302412,2259.908218405781,66,8
45040.0,717.6043672977339,9.515506444086245,907.350997875036,628.1462178741808,2262.617089491037,66,8
45050.0,719.2701667041697,11.473001534663133,906.7163417384635,628.1541898472135,2265.6136998245097,66,8
45060.0,720.9279471725456,13.747165518221008,906.0800259887833,628.1594995949456,2268.9146382744957,66,8
45070.0,722.5455004053002,16.389877198542745,905.4420761322037,628.1621490644468,2272.5396028004934,66,8
45080.0,724.0854776589538,19.463136982848162,904.8025174629412,628.1621403039815,2276.5132724087243,66,8
45090.0,725.5064237443402,23.040571219650246,904.1613750608324,628.1594754628203,2280.8678454876426,66,8
45100.0,726.7645133754799,27.208798180019475,903.51867378865,628.154156790868,2285.6461421350173,66,8
45110.0,727.8159711146957,32.068303148282375,902.8744382896755,628.1461866384526,2290.9048991911063,66,8
45120.0,728.620023572877,37.73318513687964,902.2286929851342,628.1355674558738,2296.7174691507644,66,8
45130.0,729.142088424572,44.32868576187297,902.897086215498,628.1223017931716,2304.490162195114,66,9
45140.0,729.3567885883996,51.984735805869065,902.5528157142893,628.1063922997827,2312.000732408341,66,9
45150.0,729.2503352894195,60.82284024528368,902.2629671365326,628.0878417241069,2320.4239843953424,66,9
45160.0,728.8218809787417,70.93259713131899,902.0338009943396,628.0666529131288,2329.854932017529,66,9
45170.0,728.0836022899234,82.33350801443993,901.8713387787848,628.0428288120969,2340.331277895245,66,9
45180.0,727.0594981802553,94.91871898563221,901.7811563449162,628.0163724640349,2351.7757459748386,66,9
